week,date,ID,room,sex,totalmass,originalmass,bagmass,mass,SVL,deltalizardmass,percentofstartweight,percentgrowthrate,notes,pregnant,eggorplug,treat,deltastartmass,weeklymeanmass,weeklymeanSVL,weeklyMi,percentMi,percent1stMi,
8,10/3/2018,15,A,f,10.85,3.1,7.75,3.1,47.8,-0.05,1,0.984126984,,n,n,0,0,4.05,52.04561404,4.375568289,1.040230949,1.110318544,
8,10/3/2018,16,A,m,14.3,6.45,7.75,6.55,64.7,0.45,1.015503876,1.073770492,,n,n,2,0.1,4.05,52.04561404,2.712905818,0.881207504,0.852690338,
8,10/3/2018,17,A,m,13.3,5.3,7.75,5.55,58,0,1.047169811,1,,n,n,0.02,0.25,4.05,52.04561404,3.579030199,0.956826832,0.956682736,?
8,10/3/2018,18,A,f,10.15,2.15,7.75,2.4,43.4,0.15,1.11627907,1.066666667,,y,y,0.2,0.25,4.05,52.04561404,5.008798848,1.219697145,1.258801935,
8,10/3/2018,19,A,m,13.4,5.2,7.75,5.65,62.4,-0.15,1.086538462,0.974137931,,n,n,0.2,0.45,4.05,52.04561404,2.70960892,0.771957902,0.871755064,
8,10/3/2018,21,A,m,13,5.55,7.75,5.25,60.3,0.15,0.945945946,1.029411765,,n,n,0.2,-0.3,4.05,52.04561404,2.892210796,0.864629169,0.793988824,
8,10/3/2018,22,A,m,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,NA,NA,NA,NA,NA,NA,
8,10/3/2018,23,A,f,10.35,2.5,7.75,2.6,46.7,0.05,1.04,1.019607843,,n,n,2,0.1,4.05,52.04561404,4.03269833,1.029075936,1.195060163,
8,10/3/2018,24,A,m,13.3,5.15,7.75,5.55,57.6,0.05,1.077669903,1.009090909,,n,n,0.2,0.4,4.05,52.04561404,3.680761511,0.966149894,0.835462603,
8,10/3/2018,25,A,m,11.45,4,7.75,3.7,55.3,-0.3,0.925,0.925,,n,n,0.02,-0.3,4.05,52.04561404,2.894147732,0.98144861,0.995472394,
8,10/3/2018,26,B,f,11.3,2.25,7.75,3.55,51.6,0.15,1.577777778,1.044117647,,n,n,0,1.3,4.05,52.04561404,3.675807971,0.816209736,0.99803299,
8,10/3/2018,27,A,f,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,
8,10/3/2018,28,A,m,13.35,5.4,7.75,5.6,54.2,0.1,1.037037037,1.018181818,,n,n,0.2,0.2,4.05,52.04561404,4.751674362,1.01664486,1.261990068,
8,10/3/2018,30,A,m,12.75,4.7,7.75,5,55.5,0.05,1.063829787,1.01010101,,n,n,0.02,0.3,4.05,52.04561404,3.854243746,1.116394387,1.019575581,
8,10/3/2018,32,A,m,14.15,6.2,7.75,6.4,60.9,0.2,1.032258065,1.032258065,,n,n,0.2,0.2,4.05,52.04561404,52.86933965,16.3669704,16.18334015,
8,10/3/2018,33,A,m,14.2,5.95,7.75,6.45,63.9,0.2,1.084033613,1.032,,n,n,2,0.5,4.05,52.04561404,2.809551471,0.868331351,0.932618102,
8,10/3/2018,34,A,m,13.2,6.15,7.75,5.45,60.6,-0.55,0.886178862,0.908333333,,n,n,2,-0.7,4.05,52.04561404,2.942646735,0.794387707,0.741129306,
8,10/3/2018,35,A,m,14.7,6.4,7.75,6.95,63.3,-0.35,1.0859375,0.952054795,,n,n,0.02,0.55,4.05,52.04561404,3.145252619,0.91477788,0.825687716,
8,10/3/2018,36,A,m,13.25,5.65,7.75,5.5,63.4,0,0.973451327,1,,n,n,0,-0.15,4.05,52.04561404,2.473186964,0.704356233,0.781732172,
8,10/3/2018,37,A,m,13.85,6,7.75,6.1,59,0.05,1.016666667,1.008264463,,n,n,0,0.1,4.05,52.04561404,3.670582093,1.447391181,1.135034431,
8,10/3/2018,38,A,m,13.7,5.65,7.75,5.95,62.2,0.25,1.053097345,1.043859649,,n,n,0,0.3,4.05,52.04561404,2.890824065,1.110703177,1.073296225,
8,10/3/2018,40,B,m,14.5,6.4,7.75,6.75,64.1,-0.05,1.0546875,0.992647059,,n,n,0,0.35,4.05,52.04561404,2.903250483,0.773348483,0.95634678,
8,10/3/2018,41,B,f,10.1,2.25,7.75,2.35,46.7,0.15,1.044444444,1.068181818,,y,n,0.02,0.1,4.05,52.04561404,3.644938875,0.868507407,0.70411622,
8,10/3/2018,42,B,f,10.15,1.85,7.75,2.4,44,0.25,1.297297297,1.11627907,,n,n,2,0.55,4.05,52.04561404,4.737875624,1.196807686,1.297717014,
8,10/3/2018,43,B,f,9.15,2.05,7.75,1.4,43.5,0,0.682926829,1,,n,n,2,-0.65,4.05,52.04561404,2.894691586,1.08387755,0.918396453,
8,10/3/2018,44,B,m,12.75,4.35,7.75,5,57.9,0.5,1.149425287,1.111111111,,n,n,0,0.65,4.05,52.04561404,3.246964758,0.985598798,0.948274649,
8,10/3/2018,45,B,m,11.5,3.4,7.75,3.75,50.6,0.2,1.102941176,1.056338028,,n,n,0,0.35,4.05,52.04561404,4.203174573,1.266729751,1.240659786,
8,10/3/2018,48,B,f,9.35,1.2,7.75,1.6,40.3,0.05,1.333333333,1.032258065,,n,n,0.02,0.4,4.05,52.04561404,4.508066351,1.113213463,1.105624048,
8,10/3/2018,49,B,f,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,NA,NA,NA,NA,NA,NA,
8,10/3/2018,52,B,f,9.45,1.85,7.75,1.7,38.2,0.2,0.918918919,1.133333333,,n,n,0.2,-0.15,4.05,52.04561404,5.949055976,1.18406698,1.666868937,
8,10/3/2018,53,B,f,10.1,2.2,7.75,2.35,47.7,-0.15,1.068181818,0.94,,n,n,0.2,0.15,4.05,52.04561404,3.34521612,0.900388165,1.076392956,
8,10/3/2018,54,B,f,10.15,1.75,7.75,2.4,43.9,0.3,1.371428571,1.142857143,,y,y,0.2,0.65,4.05,52.04561404,4.781737029,1.013737931,1.154024287,
8,10/3/2018,55,B,f,10.6,2.95,7.75,2.85,50,0,0.966101695,1,,n,n,0.2,-0.1,4.05,52.04561404,3.352525548,0.759033933,1.120428938,
8,10/3/2018,56,B,f,10.5,2.65,7.75,2.75,46.8,-0.15,1.037735849,0.948275862,,y,n,2,0.1,4.05,52.04561404,4.228562388,0.886546214,0.899219852,
8,10/3/2018,60,B,f,9.75,1.55,7.75,2,42.6,0,1.290322581,1,,n,n,0.2,0.45,4.05,52.04561404,4.500666916,0.869648996,1.130801702,
8,10/3/2018,62,B,f,8.75,0.95,7.75,1,34.5,0.15,1.052631579,1.176470588,,n,n,0,0.05,4.05,52.04561404,5.286745675,0.997809564,1.167797332,
8,10/3/2018,63,A,f,9.55,1.25,7.75,1.8,38.4,0.25,1.44,1.161290323,,n,n,2,0.55,4.05,52.04561404,6.167182497,1.314488494,1.509313549,
8,10/3/2018,64,B,f,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,
8,10/3/2018,66,B,f,9.85,1.85,7.75,2.1,44.5,-0.1,1.135135135,0.954545455,,n,n,0.2,0.25,4.05,52.04561404,3.960198947,1.191183244,1.790639415,
8,10/3/2018,67,A,f,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,
8,10/3/2018,70,B,f,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,
8,10/3/2018,73,B,f,10,1.9,7.75,2.25,45.8,-0.05,1.184210526,0.97826087,,y,y,0.02,0.35,4.05,52.04561404,3.776009566,1.095529411,1.296909663,
8,10/3/2018,74,B,f,10.1,2.6,7.75,2.35,45.8,0.05,0.903846154,1.02173913,,n,n,2,-0.25,4.05,52.04561404,3.943832214,1.016032452,0.948873714,
8,10/3/2018,75,B,f,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,NA,NA,NA,NA,NA,NA,
8,10/3/2018,76,B,f,10.45,2.5,7.75,2.7,48.8,-0.1,1.08,0.964285714,,n,n,0,0.2,4.05,52.04561404,3.504444922,0.877861799,0.981249716,
8,10/3/2018,77,B,f,10.3,2.6,7.75,2.55,47.5,0,0.980769231,1,,n,n,0,-0.05,4.05,52.04561404,3.692213579,1.075531647,0.999838719,
8,10/3/2018,78,B,f,9.95,2.3,7.75,2.2,43.3,0,0.956521739,1,,n,n,0.02,-0.1,4.05,52.04561404,4.634495388,0.937862295,1.125725863,
8,10/3/2018,79,B,f,10.2,2.9,7.75,2.45,48.3,-0.3,0.844827586,0.890909091,,n,n,0.2,-0.45,4.05,52.04561404,3.315400194,0.845606296,0.771814825,
8,10/3/2018,80,A,f,10.35,2.5,7.75,2.6,46.5,0.1,1.04,1.04,,y,n,0,0.1,4.05,52.04561404,4.103407449,0.964218303,1.033959907,
8,10/3/2018,81,A,f,10.75,2.5,7.75,3,46.7,-0.05,1.2,0.983606557,,y,n,0.02,0.5,4.05,52.04561404,4.653113458,1.06125578,0.858151426,
8,10/3/2018,82,A,f,9.8,1.5,7.75,2.05,42.5,0.05,1.366666667,1.025,,n,n,0.02,0.55,4.05,52.04561404,4.657302511,0.998824256,1.711903421,
9,10/10/2018,2,A,m,12.85,5.15,7.75,5.1,58.8,-0.05,0.990291262,0.990291262,,n,n,0.2,-0.05,3.902631579,51.47894737,3.035304759,0.959452834,1.006336043,
9,10/10/2018,3,A,m,12.1,3.95,7.75,4.35,53.9,-0.05,1.101265823,0.988636364,,n,n,2,0.4,3.902631579,51.47894737,3.635768434,1.018237404,1.182605382,
9,10/10/2018,4,A,m,12.5,4.8,7.75,4.75,57.2,-0.4,0.989583333,0.922330097,,n,n,0.02,-0.05,3.902631579,51.47894737,3.148359561,1.102267829,1.174295977,
9,10/10/2018,5,A,m,11.1,3.75,7.75,3.35,51,-0.05,0.893333333,0.985294118,,n,n,2,-0.4,3.902631579,51.47894737,3.474461223,1.17757153,1.064032776,
9,10/10/2018,6,A,m,13.4,5.85,7.8,5.6,58.1,-0.05,0.957264957,0.991150442,,n,n,0.2,-0.25,3.902631579,51.47894737,3.492355908,0.899685111,1.102957754,
9,10/10/2018,7,A,m,13.55,5.95,7.75,5.8,58.8,-0.2,0.974789916,0.966666667,,n,n,2,-0.15,3.902631579,51.47894737,3.451915216,0.96268103,0.95408391,
9,10/10/2018,8,A,m,14.45,6.05,7.75,6.7,59.5,0,1.107438017,1,,n,n,0,0.65,3.902631579,51.47894737,3.807578006,1.389342353,1.212549482,
9,10/10/2018,9,A,m,13.7,6.3,7.8,5.9,62.9,-0.15,0.936507937,0.975206612,,n,n,0.2,-0.4,3.902631579,51.47894737,2.699237866,0.912328013,0.949533669,
9,10/10/2018,10,A,m,13.35,5.4,7.75,5.6,60.3,0.1,1.037037037,1.018181818,,n,n,2,0.2,3.902631579,51.47894737,3.02082397,1.072726177,0.828033192,
9,10/10/2018,11,A,m,12.2,4.6,7.8,4.4,55,-0.1,0.956521739,0.977777778,,n,n,0.02,-0.2,3.902631579,51.47894737,3.398742328,0.910239771,0.943242746,
9,10/10/2018,12,A,m,11.9,3.2,7.8,4.1,54.3,-0.2,1.28125,0.953488372,,n,n,0,0.9,3.902631579,51.47894737,3.329348161,0.878882589,1.240594479,
9,10/10/2018,13,A,m,13.05,4.75,7.8,5.25,56.6,0.05,1.105263158,1.009615385,,n,n,2,0.5,3.902631579,51.47894737,3.625955765,0.986449354,1.020384062,
9,10/10/2018,14,A,m,14.9,6.5,7.8,7.1,63,-0.1,1.092307692,0.986111111,,n,n,0.02,0.6,3.902631579,51.47894737,3.228160014,0.786876542,1.113652932,
9,10/10/2018,15,A,f,10.45,3.1,7.8,2.65,48.6,-0.45,0.85483871,0.85483871,,n,n,0,-0.45,3.902631579,51.47894737,3.317308503,0.758143465,0.841780748,
9,10/10/2018,16,A,m,14.2,6.45,7.75,6.45,59.7,-0.1,1,0.984732824,,n,n,2,0,3.902631579,51.47894737,3.617813385,1.333556573,1.137110805,
9,10/10/2018,17,A,m,13.55,5.3,7.75,5.8,57.2,0.25,1.094339623,1.045045045,,n,n,0.02,0.5,3.902631579,51.47894737,3.844312728,1.074121344,1.027593346,?
9,10/10/2018,18,A,f,10,2.15,7.75,2.25,43.1,-0.15,1.046511628,0.9375,,y,y,0.2,0.1,3.902631579,51.47894737,4.500697903,0.898558325,1.131106958,
9,10/10/2018,19,A,m,13.35,5.2,7.75,5.6,58.7,-0.05,1.076923077,0.991150442,,n,n,0.2,0.4,3.902631579,51.47894737,3.355096963,1.238221848,1.079426166,
9,10/10/2018,21,A,m,12.7,5.55,7.75,4.95,58,-0.3,0.891891892,0.942857143,,n,n,0.2,-0.6,3.902631579,51.47894737,3.107816575,1.074547049,0.853178348,
9,10/10/2018,22,A,m,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,NA,NA,NA,NA,NA,NA,
9,10/10/2018,23,A,f,10.2,2.5,7.8,2.4,44.6,-0.2,0.96,0.923076923,,y,y,2,-0.1,3.902631579,51.47894737,4.2007312,1.041667602,1.244855455,
9,10/10/2018,24,A,m,13.15,5.15,7.75,5.4,57.9,-0.15,1.048543689,0.972972973,,n,n,0.2,0.25,3.902631579,51.47894737,3.413254631,0.927322952,0.774743647,
9,10/10/2018,25,A,m,11.3,4,7.75,3.55,55.7,-0.15,0.8875,0.959459459,,n,n,0.02,-0.45,3.902631579,51.47894737,2.61010928,0.901857652,0.897774396,
9,10/10/2018,26,B,f,11.35,2.25,7.75,3.6,51.1,0.05,1.6,1.014084507,,n,n,0,1.35,3.902631579,51.47894737,3.705314708,1.008027279,1.006044479,
9,10/10/2018,27,A,f,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,
9,10/10/2018,28,A,m,13.3,5.4,7.75,5.55,54.9,-0.05,1.027777778,0.991071429,,n,n,0.2,0.15,3.902631579,51.47894737,4.31760564,0.908649312,1.146706407,
9,10/10/2018,30,A,m,12.55,4.7,7.75,4.8,58.4,-0.2,1.021276596,0.96,,n,n,0.02,0.1,3.902631579,51.47894737,2.933881937,0.761208198,0.776109291,
9,10/10/2018,32,A,m,13.8,6.2,7.75,6.05,61.1,-0.35,0.975806452,0.9453125,,n,n,0.2,-0.15,3.902631579,51.47894737,3.099948657,0.058634147,0.948896352,
9,10/10/2018,33,A,m,14.25,5.95,7.8,6.45,60.8,0,1.084033613,1,,n,n,2,0.5,3.902631579,51.47894737,3.369001675,1.199124383,1.118325106,
9,10/10/2018,34,A,m,12.55,6.15,7.8,4.75,58.7,-0.7,0.772357724,0.871559633,,n,n,2,-1.4,3.902631579,51.47894737,2.845841174,0.967102555,0.716748045,
9,10/10/2018,35,A,m,14.9,6.4,7.75,7.15,61.4,0.2,1.1171875,1.028776978,,n,n,0.02,0.75,3.902631579,51.47894737,3.59421161,1.14274179,0.943547859,
9,10/10/2018,36,A,m,13,5.65,7.75,5.25,57.7,-0.25,0.92920354,0.954545455,,n,n,0,-0.4,3.902631579,51.47894737,3.363557943,1.360009571,1.063163236,
9,10/10/2018,37,A,m,13.25,6,7.75,5.5,57.3,-0.6,0.916666667,0.901639344,,n,n,0,-0.5,3.902631579,51.47894737,3.620702949,0.986411108,1.119610571,
9,10/10/2018,38,A,m,12.25,5.65,7.75,4.5,58.5,-1.45,0.796460177,0.756302521,,n,n,0,-1.15,3.902631579,51.47894737,2.732210654,0.945132112,1.014406728,
9,10/10/2018,40,B,m,14.35,6.4,7.75,6.6,62.1,-0.15,1.03125,0.977777778,,n,n,0,0.2,3.902631579,51.47894737,3.174153955,1.093310403,1.045583883,
9,10/10/2018,41,B,f,9.95,2.25,7.8,2.15,44.3,-0.2,0.955555556,0.914893617,,y,y,0.02,-0.1,3.902631579,51.47894737,3.863591846,1.059988104,0.746354817,
9,10/10/2018,42,B,f,10.1,1.85,7.75,2.35,42.4,-0.05,1.27027027,0.979166667,,y,y,2,0.5,3.902631579,51.47894737,5.010931136,1.057632478,1.372507661,
9,10/10/2018,43,B,f,8.85,2.05,7.8,1.05,42,-0.35,0.512195122,0.75,,n,n,2,-1,3.902631579,51.47894737,2.323300107,0.80260713,0.737111542,
9,10/10/2018,44,B,m,12.4,4.35,7.75,4.65,56.2,-0.35,1.068965517,0.93,,n,n,0,0.3,3.902631579,51.47894737,3.301693141,1.016855244,0.96425805,
9,10/10/2018,45,B,m,11.4,3.4,7.8,3.6,53,-0.15,1.058823529,0.96,,n,n,0,0.2,3.902631579,51.47894737,3.213283144,0.764489575,0.948471473,
9,10/10/2018,48,B,f,9.25,1.2,7.75,1.5,36.9,-0.1,1.25,0.9375,,n,n,0.02,0.3,3.902631579,51.47894737,5.50078451,1.220209305,1.349092751,
9,10/10/2018,49,B,f,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,NA,NA,NA,NA,NA,NA,
9,10/10/2018,52,B,f,9.3,1.85,7.75,1.55,38.6,-0.15,0.837837838,0.911764706,,n,n,0.2,-0.3,3.902631579,51.47894737,4.767886789,0.801452669,1.335916558,
9,10/10/2018,53,B,f,10.25,2.2,7.75,2.5,44.5,0.15,1.136363636,1.063829787,,n,n,0.2,0.3,3.902631579,51.47894737,4.41426225,1.319574608,1.420380814,
9,10/10/2018,54,B,f,9.7,1.75,7.75,1.95,42.4,-0.45,1.114285714,0.8125,,y,y,0.2,0.2,3.902631579,51.47894737,4.158006688,0.869559882,1.003493223,
9,10/10/2018,55,B,f,10.55,2.95,7.75,2.8,47,-0.05,0.949152542,0.98245614,,n,n,0.2,-0.15,3.902631579,51.47894737,3.994257713,1.191417531,1.33489868,
9,10/10/2018,56,B,f,10.45,2.65,7.75,2.7,44,-0.05,1.018867925,0.981818182,,y,n,2,0.05,3.902631579,51.47894737,4.982340506,1.17825872,1.059513632,
9,10/10/2018,60,B,f,9.65,1.55,7.75,1.9,40.8,-0.1,1.225806452,0.95,,n,n,0.2,0.35,3.902631579,51.47894737,4.707608519,1.045980209,1.1827962,
9,10/10/2018,62,B,f,8.7,0.95,7.75,0.95,34.3,-0.05,1,0.95,,n,n,0,0,3.902631579,51.47894737,4.633362123,0.876411011,1.02347044,
9,10/10/2018,63,A,f,9.35,1.25,7.75,1.6,37.7,-0.2,1.28,0.888888889,,n,n,2,0.35,3.902631579,51.47894737,5.396353666,0.875011185,1.320666237,
9,10/10/2018,64,B,f,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,
9,10/10/2018,66,B,f,10,1.85,7.75,2.25,43.8,0.15,1.216216216,1.071428571,,n,n,0.2,0.4,3.902631579,51.47894737,4.226430901,1.067226914,1.911018577,
9,10/10/2018,67,A,f,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,
9,10/10/2018,70,B,f,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,
9,10/10/2018,73,B,f,10.25,1.9,7.75,2.5,48,0.25,1.315789474,1.111111111,,n,n,0.02,0.6,3.902631579,51.47894737,3.284995799,0.869964904,1.12826589,
9,10/10/2018,74,B,f,10.2,2.6,7.8,2.4,46.1,0.05,0.923076923,1.021276596,,n,n,2,-0.2,3.902631579,51.47894737,3.691980742,0.936140419,0.888279036,
9,10/10/2018,75,B,f,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,NA,NA,NA,NA,NA,NA,
9,10/10/2018,76,B,f,10.05,2.5,7.75,2.3,47,-0.4,0.92,0.851851852,,y,y,0,-0.2,3.902631579,51.47894737,3.280997407,0.936238828,0.918684084,
9,10/10/2018,77,B,f,10.2,2.6,7.75,2.45,46.3,-0.1,0.942307692,0.960784314,,n,n,0,-0.15,3.902631579,51.47894737,3.705758096,1.0036684,1.003506528,
9,10/10/2018,78,B,f,9.8,2.3,7.75,2.05,42.1,-0.15,0.891304348,0.931818182,,n,n,0.02,-0.25,3.902631579,51.47894737,4.494063611,0.969698583,1.091614774,
9,10/10/2018,79,B,f,10.15,2.9,7.75,2.4,47.4,-0.05,0.827586207,0.979591837,,n,n,0.2,-0.5,3.902631579,51.47894737,3.312269921,0.999055839,0.771086108,
9,10/10/2018,80,A,f,10.5,2.5,7.75,2.75,46.7,0.15,1.1,1.057692308,,y,n,0,0.25,3.902631579,51.47894737,4.022201976,0.980210234,1.013498083,
9,10/10/2018,81,A,f,10.7,2.5,7.8,2.9,45.4,-0.1,1.16,0.966666667,,n,n,0.02,0.4,3.902631579,51.47894737,4.735648427,1.017737579,0.873372955,
9,10/10/2018,82,A,f,9.7,1.5,7.75,1.95,42.5,-0.1,1.3,0.951219512,,n,n,0.02,0.45,3.902631579,51.47894737,4.119955306,0.884622654,1.514388547,
10,10/17/2018,2,A,m,13.15,5.15,7.75,5.4,55.5,0.3,1.048543689,1.058823529,,n,n,0.2,0.25,4.030909091,50.14,3.585880293,1.181390528,1.18887587,
10,10/17/2018,3,A,m,12.15,3.95,7.75,4.4,50,0.05,1.113924051,1.011494253,,n,n,2,0.45,4.030909091,50.14,4.449871924,1.22391511,1.447408597,
10,10/17/2018,4,A,m,12.7,4.8,7.75,4.95,57,0.2,1.03125,1.042105263,,n,n,0.02,0.15,4.030909091,50.14,2.952036692,0.937642806,1.101070174,
10,10/17/2018,5,A,m,11.25,3.75,7.75,3.5,53.4,0.15,0.933333333,1.044776119,,n,n,2,-0.25,4.030909091,50.14,2.715155811,0.781460962,0.831500077,
10,10/17/2018,6,A,m,13.3,5.85,7.75,5.55,56.8,-0.05,0.948717949,0.991071429,,n,n,0.2,-0.3,4.030909091,50.14,3.357088564,0.961267595,1.060237548,
10,10/17/2018,7,A,m,13.2,5.95,7.75,5.45,57,-0.35,0.915966387,0.939655172,,n,n,2,-0.5,4.030909091,50.14,3.250222216,0.941570697,0.898337452,
10,10/17/2018,8,A,m,14.55,6.05,7.75,6.8,62.9,0.1,1.123966942,1.014925373,,n,n,0,0.75,4.030909091,50.14,2.726466369,0.716063168,0.868262024,
10,10/17/2018,9,A,m,13.95,6.3,7.75,6.2,59.2,0.3,0.984126984,1.050847458,,n,n,0.2,-0.1,4.030909091,50.14,3.17404062,1.175902524,1.116559038,
10,10/17/2018,10,A,m,13.9,5.4,7.75,6.15,58,0.55,1.138888889,1.098214286,,n,n,2,0.75,4.030909091,50.14,3.419366526,1.131931738,0.93727705,
10,10/17/2018,11,A,m,12.2,4.6,7.8,4.4,50.8,0,0.956521739,1,,n,n,0.02,-0.2,4.030909091,50.14,4.174068782,1.228121575,1.158416768,
10,10/17/2018,12,A,m,12,3.2,7.75,4.25,49.1,0.15,1.328125,1.036585366,,n,n,0,1.05,4.030909091,50.14,4.624679499,1.389064548,1.72326581,
10,10/17/2018,13,A,m,12.95,4.75,7.75,5.2,53.4,-0.05,1.094736842,0.99047619,,n,n,2,0.45,4.030909091,50.14,4.033945777,1.112519302,1.135196964,
10,10/17/2018,14,A,m,14.9,6.5,7.75,7.15,60.8,0.05,1.1,1.007042254,,n,n,0.02,0.65,4.030909091,50.14,3.287315272,1.01832476,1.134060355,
10,10/17/2018,15,A,f,11,3.1,7.75,3.25,49.4,0.6,1.048387097,1.226415094,,n,n,0,0.15,4.030909091,50.14,3.450741887,1.040223387,0.875640021,
10,10/17/2018,16,A,m,14.5,6.45,7.75,6.75,61.5,0.3,1.046511628,1.046511628,,n,n,2,0.3,4.030909091,50.14,2.963461413,0.819130535,0.931442182,
10,10/17/2018,17,A,m,13.55,5.3,7.75,5.8,56.8,0,1.094339623,1,,n,n,0.02,0.5,4.030909091,50.14,3.508308769,0.912597132,0.93777874,?
10,10/17/2018,18,A,f,10,2.15,7.75,2.25,40.8,0,1.046511628,1,,n,n,0.2,0.1,4.030909091,50.14,5.164714211,1.147536298,1.297986291,
10,10/17/2018,19,A,m,13.35,5.2,7.75,5.6,58.7,0,1.076923077,1,,n,n,0.2,0.4,4.030909091,50.14,2.966587051,0.884203075,0.954431935,
10,10/17/2018,21,A,m,12.55,5.55,7.75,4.8,57.9,-0.15,0.864864865,0.96969697,,n,n,0.2,-0.75,4.030909091,50.14,2.687402154,0.864723541,0.737763402,
10,10/17/2018,22,A,m,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,NA,NA,NA,NA,NA,NA,
10,10/17/2018,23,A,f,10.1,2.5,7.75,2.35,44.8,-0.05,0.94,0.979166667,,y,n,2,-0.15,4.030909091,50.14,3.700025989,0.880805225,1.096475188,
10,10/17/2018,24,A,m,13.1,5.15,7.75,5.35,52.3,-0.05,1.038834951,0.990740741,,n,n,0.2,0.2,4.030909091,50.14,4.513549109,1.322359331,1.024489491,
10,10/17/2018,25,A,m,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,NA,NA,NA,NA,NA,NA,
10,10/17/2018,26,B,f,11.75,2.25,7.75,4,49.5,0.4,1.777777778,1.111111111,,n,n,0,1.75,4.030909091,50.14,4.212587744,1.13690417,1.143776164,
10,10/17/2018,27,A,f,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,
10,10/17/2018,28,A,m,13.15,5.4,7.75,5.4,55.2,-0.15,1,0.972972973,,n,n,0.2,0,4.030909091,50.14,3.66508597,0.848870016,0.973404686,
10,10/17/2018,30,A,m,12.6,4.7,7.75,4.85,48.8,0.05,1.031914894,1.010416667,,n,n,0.02,0.15,4.030909091,50.14,5.409578151,1.843829529,1.431013228,
10,10/17/2018,32,A,m,14.1,6.2,7.75,6.35,60.8,0.3,1.024193548,1.049586777,,n,n,0.2,0.15,4.030909091,50.14,2.919503773,0.941791009,0.893662053,
10,10/17/2018,33,A,m,14.05,5.95,7.75,6.3,56.5,-0.15,1.058823529,0.976744186,,n,n,2,0.35,4.030909091,50.14,3.892969524,1.155526147,1.292253901,
10,10/17/2018,34,A,m,13.4,6.15,7.75,5.65,57.7,0.9,0.918699187,1.189473684,,n,n,2,-0.5,4.030909091,50.14,3.207726429,1.127162843,0.807891765,
10,10/17/2018,35,A,m,14.9,6.4,7.75,7.15,65.1,0,1.1171875,1,,n,n,0.02,0.75,4.030909091,50.14,2.495826654,0.6944017,0.655201238,
10,10/17/2018,36,A,m,12.85,5.65,7.75,5.1,58.2,-0.15,0.902654867,0.971428571,,n,n,0,-0.55,4.030909091,50.14,2.796498193,0.831410738,0.883925331,
10,10/17/2018,37,A,m,13.6,6,7.75,5.85,59.1,0.35,0.975,1.063636364,,n,n,0,-0.15,4.030909091,50.14,3.015339762,0.832805067,0.932417356,
10,10/17/2018,38,A,m,13.2,5.65,7.75,5.45,59.1,0.95,0.96460177,1.211111111,,n,n,0,-0.2,4.030909091,50.14,2.809162684,1.02816475,1.04297724,
10,10/17/2018,40,B,m,14.45,6.4,7.75,6.7,61.5,0.1,1.046875,1.015151515,,n,n,0,0.3,4.030909091,50.14,2.941509847,0.926706735,0.968949626,
10,10/17/2018,41,B,f,10,2.25,7.7,2.3,39.5,0.15,1.022222222,1.069767442,,n,n,0.02,0.05,4.030909091,50.14,6.015594578,1.55699536,1.162070987,
10,10/17/2018,42,B,f,10.05,1.85,7.8,2.25,45,-0.1,1.216216216,0.957446809,,n,n,2,0.4,4.030909091,50.14,3.479538431,0.694389593,0.953055036,
10,10/17/2018,43,B,f,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,
10,10/17/2018,44,B,m,12.5,4.35,7.75,4.75,54.6,0.1,1.091954023,1.021505376,,n,n,0,0.4,4.030909091,50.14,3.369119877,1.020421866,0.983949999,
10,10/17/2018,45,B,m,11.6,3.4,7.75,3.85,49.2,0.25,1.132352941,1.069444444,,n,n,0,0.45,4.030909091,50.14,4.155197641,1.293131497,1.226498335,
